,gene,r hsc,p adjusted hsc,r prog,p adjusted prog,GEP 15 (DNA Replication),Benjamini-Hochberg adjusted regression p of GEP 15 vs r hsc,Bonferroni adjusted regression p of GEP 15 vs r hsc,Benjamini-Hochberg adjusted regression p of GEP 15 vs r prog,Bonferroni adjusted regression p of GEP 15 vs r prog
1471,BZW1,0.1761202913912846,1.0558536869469976e-61,0.2789014072498575,0.0,0.001196849,0.9999771431101689,1.0,0.9999471363027878,1.0
1472,BZW2,0.1078625567699308,3.138283826404789e-23,0.1560367689076325,9.707710745645409e-173,0.00040627,0.9999771431101689,1.0,0.9999471363027878,1.0
1473,C10orf105,-0.0340110806206932,0.00456354752615234,-0.023593258540477,6.404313923689823e-05,-0.000101317,0.9999771431101689,1.0,0.9999471363027878,1.0
1474,C10orf120,-0.0380918333343701,0.001297366328121,-0.024237257475007,3.9228622924841434e-05,-8.51e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1475,C10orf128,0.0372310292759045,0.0017117347406759812,0.0252283693287053,1.7938492117404702e-05,0.000157269,0.9999771431101689,1.0,0.9999471363027878,1.0
1476,C10orf2,0.0621181351330715,3.82356129659123e-08,0.1073599916280444,8.035191657345237e-82,0.000305318,0.9999771431101689,1.0,0.9999471363027878,1.0
1477,C10orf35,-0.0314132196430611,0.00935199735915645,-0.0202834993160843,0.0006485941895626113,-0.000144611,0.9999771431101689,1.0,0.9999471363027878,1.0
1478,C10orf53,-0.0606258512158733,8.529590795004038e-08,-0.0314412311010277,6.487077250529463e-08,-0.000195999,0.9999771431101689,1.0,0.9999471363027878,1.0
1479,C10orf67,-0.0419801168339486,0.000343829896292739,-0.0359874482977203,4.800576624972331e-10,-0.000154689,0.9999771431101689,1.0,0.9999471363027878,1.0
1480,C10orf71,-0.2505496846062646,1.239670547875386e-126,-0.1448005352882326,1.1965723792251166e-148,-0.001360077,0.9999771431101689,1.0,0.05193135089622626,1.0
1481,C10orf82,-0.0387539263968891,0.0010464779094371773,-0.0243702292966045,3.540026785002283e-05,-0.000137727,0.9999771431101689,1.0,0.9999471363027878,1.0
1482,C10orf90,-0.0507238777232526,1.0448138132365505e-05,-0.0323685734514024,2.5186536437779374e-08,-0.000136757,0.9999771431101689,1.0,0.9999471363027878,1.0
1483,C10orf91,-0.06871176897424,8.690825124134602e-10,-0.0415491489064339,4.710146092121795e-13,-0.000253279,0.9999771431101689,1.0,0.9999471363027878,1.0
1484,C11orf1,0.0266897293611909,0.029922666039776735,0.1014455872654412,4.0282444529647474e-73,9.34e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1485,C11orf16,-0.026738595501697,0.029602872931864376,-0.0212719140393432,0.00033640904512675213,-7.56e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1486,C11orf31,0.1668965238742601,2.3829878840603223e-55,0.2538237444956013,0.0,0.000976478,0.9999771431101689,1.0,0.9999471363027878,1.0
1487,C11orf44,-0.03714508257333,0.00175892849793519,-0.0302725046907659,2.0520894730414445e-07,-0.000156951,0.9999771431101689,1.0,0.9999471363027878,1.0
1488,C11orf45,-0.0459221954223321,7.731429179230074e-05,-0.0297095950766379,3.519921446099818e-07,-0.000160289,0.9999771431101689,1.0,0.9999471363027878,1.0
1489,C11orf53,-0.0334262077801154,0.00539473875949673,-0.0209436144656715,0.00041958662846027287,-0.000110448,0.9999771431101689,1.0,0.9999471363027878,1.0
1490,C11orf57,0.034708222339556,0.0037127220551483008,0.0960965509157251,1.0872028493811149e-65,0.000116686,0.9999771431101689,1.0,0.9999471363027878,1.0
1491,C11orf58,0.090672224891829,1.4742769904929748e-16,0.2023078882710319,3.82728295391258e-292,0.000493109,0.9999771431101689,1.0,0.9999471363027878,1.0
1492,C11orf65,-0.0309054701494391,0.010691810798191948,-0.026951220511713,4.2841827569633764e-06,-9.37e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1493,C11orf68,0.0446837158275291,0.00012574460770547734,0.0968903521323911,9.128873718246699e-67,4.39e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1494,C11orf74,0.0845975503715832,1.715587676777828e-14,0.0954505024536707,8.030677432844901e-65,0.000268192,0.9999771431101689,1.0,0.9999471363027878,1.0
1495,C11orf84,0.0669452121277723,2.4866651118348334e-09,0.0789549912418996,1.2780920108600935e-44,0.000349383,0.9999771431101689,1.0,0.9999471363027878,1.0
1496,C11orf87,-0.0419636994236007,0.0003457777559080147,-0.0234312918521548,7.225334412747666e-05,4.26e-06,0.9999771431101689,1.0,0.9999471363027878,1.0
1497,C11orf91,-0.0318896671814941,0.00821703289028055,-0.0274404487946599,2.799421781945531e-06,-0.00025072,0.9999771431101689,1.0,0.9999471363027878,1.0
1498,C11orf95,0.0721912377146962,9.83541936485712e-11,0.0721133081128975,2.2502726046838334e-37,0.000184528,0.9999771431101689,1.0,0.9999471363027878,1.0
1499,C12orf10,0.0302402717507936,0.012671569870678608,0.0865631488003716,1.8638367947193423e-53,-2.5e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1500,C12orf40,-0.0401521024727442,0.0006541814193651026,-0.0306084784111652,1.481022881879175e-07,-0.00017211,0.9999771431101689,1.0,0.9999471363027878,1.0
1501,C12orf42,-0.0375378949747367,0.0015525700780957168,-0.0274687633763849,2.730863280725631e-06,-0.000101013,0.9999771431101689,1.0,0.9999471363027878,1.0
1502,C12orf43,0.0300871522190478,0.013174855271928193,0.0576383119259906,3.241658901596599e-24,5.16e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1503,C12orf54,-0.0424244921916953,0.00029299728197315427,0.0253576604416584,1.6169997882641275e-05,-0.000288181,0.9999771431101689,1.0,0.9999471363027878,1.0
1504,C12orf57,0.0474662920267628,4.1764277495688864e-05,0.1342918074198511,7.946765167828542e-128,-0.000230667,0.9370771048372869,1.0,0.25860114506638526,1.0
1505,C12orf60,-0.0531082121631685,3.5549636102610566e-06,-0.0260529328662399,9.16034417926806e-06,-0.000183302,0.9999771431101689,1.0,0.9999471363027878,1.0
1506,C12orf74,-0.0310721200516443,0.01023394872921221,-0.0265126112813412,6.23351593081979e-06,-0.000100727,0.9999771431101689,1.0,0.9999471363027878,1.0
1507,C12orf75,0.1080548594529275,2.596158564824642e-23,0.1029528914167046,2.723925815816541e-75,0.000309944,0.9999771431101689,1.0,0.9999471363027878,1.0
1508,C12orf76,0.0480412372955362,3.298322359241175e-05,0.0622440805135478,4.408559583440284e-28,7.52e-07,0.9999771431101689,1.0,0.9999471363027878,1.0
1509,C12orf77,-0.0370024019664041,0.0018412247311468378,-0.015208618455422,0.011598740338577893,-0.000343557,0.9999771431101689,1.0,0.9999471363027878,1.0
1510,C14orf1,0.0480646252366847,3.2671518137368656e-05,0.095147130943629,2.0452668513779784e-64,0.000190092,0.9999771431101689,1.0,0.9999471363027878,1.0
1511,C14orf119,0.0537375366294133,2.668109453449711e-06,0.1188477493177857,3.7332804515466144e-100,0.000315096,0.9999771431101689,1.0,0.9999471363027878,1.0
1512,C14orf132,-0.0486383935231648,2.573333064984372e-05,-0.0272055599788413,3.439017265201471e-06,-0.000126618,0.9999771431101689,1.0,0.9999471363027878,1.0
1513,C14orf142,0.0475103020942186,4.1008480668593494e-05,0.1035927338400863,3.204148272534019e-76,0.000419683,0.9999771431101689,1.0,0.9999471363027878,1.0
1514,C14orf159,0.0587830565331449,2.2399054276337348e-07,0.070364353821715,1.2577966765873168e-35,7.44e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1515,C14orf166,0.1384608080260167,4.474532501437141e-38,0.2646031497201784,0.0,0.000869198,0.9999771431101689,1.0,0.9999471363027878,1.0
1516,C14orf169,0.0367384642223815,0.002003387986693551,0.075802515805683,3.3713956794427e-41,0.000298043,0.9999771431101689,1.0,0.9999471363027878,1.0
1517,C14orf177,-0.0905262454078909,1.6570336714441172e-16,-0.0500458790643426,1.7170861024313094e-18,-0.000274014,0.9999771431101689,1.0,0.9999471363027878,1.0
1518,C14orf180,-0.030575990320263,0.01163181928247545,-0.0259769382229919,9.758846393369256e-06,-8.53e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1519,C14orf2,0.1530877377782239,1.5089740432793423e-46,0.2322577005172617,0.0,0.000904189,0.9999771431101689,1.0,0.9999471363027878,1.0
1520,C14orf39,-0.0259603546068022,0.03517945029370199,-0.0174797985496294,0.00352635241935342,-1.88e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1521,C15orf39,0.0518565234953661,6.317081526569611e-06,0.1115382550056238,2.8767820070197506e-88,0.000199697,0.9999771431101689,1.0,0.9999471363027878,1.0
1522,C15orf41,-0.0250087738361283,0.04323807389033992,-0.0177297767496809,0.0030684170055570482,-9.06e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1523,C15orf48,-0.0262066710537672,0.03334826462100499,-0.013991721352131,0.02061838420459644,-4e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1524,C15orf52,-0.0529281068682593,3.866058741860832e-06,-0.0372220938909228,1.1228938456270087e-10,-0.000163093,0.9999771431101689,1.0,0.9999471363027878,1.0
1525,C15orf53,-0.0294883653569871,0.015357705398397863,-0.0242586521676772,3.857937377661133e-05,-9.65e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1526,C15orf54,-0.0334826371869013,0.005310438234838268,-0.0314817078840557,6.231176552654647e-08,-0.00012012,0.9999771431101689,1.0,0.9999471363027878,1.0
1527,C15orf56,-0.0295838701847831,0.014991495253495664,-0.0285917115859816,1.000653664707636e-06,-0.000131691,0.9999771431101689,1.0,0.9999471363027878,1.0
1528,C15orf59,-0.0330325491365699,0.006024382960102492,-0.0325711056880447,2.0415130291253225e-08,-0.000208418,0.9999771431101689,1.0,0.9999471363027878,1.0
1529,C15orf61,0.0401218317625174,0.0006606209993990186,0.0935517076032745,2.6690132233991027e-62,0.000279053,0.9999771431101689,1.0,0.9999471363027878,1.0
1530,C16orf13,0.0402746667810761,0.0006266698249104886,0.1437695742580973,1.5572159439624217e-146,0.000460949,0.9999771431101689,1.0,0.9999471363027878,1.0
1531,C16orf54,-0.0419437932012673,0.00034794294500069083,0.0585734473600817,5.615771922193459e-25,-0.000355504,0.9999771431101689,1.0,0.9999471363027878,1.0
1532,C16orf58,0.0654655828252597,5.914061510407283e-09,0.0798794390825284,1.1934222403012421e-45,0.000118654,0.9999771431101689,1.0,0.9999471363027878,1.0
1533,C16orf62,-0.0689975519044345,7.29788198186977e-10,-0.0134843644073589,0.025903676652429646,-0.000283419,0.9999771431101689,1.0,0.9999471363027878,1.0
1534,C16orf71,-0.0397915119644094,0.0007397545738295894,-0.0319801666942973,3.7552344690399206e-08,-0.000131575,0.9999771431101689,1.0,0.9999471363027878,1.0
1535,C16orf82,-0.024971601818997,0.04353256977774354,-0.0191182617641478,0.0013513879161160835,-6.38e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1536,C16orf87,0.0338467119788687,0.004785024522478327,0.0773056365143021,8.195570654015698e-43,0.000299523,0.9999771431101689,1.0,0.9999471363027878,1.0
1537,C16orf89,-0.034199406202605,0.004320142117955652,-0.0243241658314397,3.6684253348939365e-05,-0.000111462,0.9999771431101689,1.0,0.9999471363027878,1.0
1538,C16orf91,0.062327917500213,3.4083930691420534e-08,0.0927544656266474,2.9547041651875973e-61,0.000353561,0.9999771431101689,1.0,0.9999471363027878,1.0
1539,C16orf97,-0.0301965582610098,0.01280501642106533,-0.0240696944761524,4.461248253118187e-05,-7.83e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1540,C17orf102,-0.0319578644433045,0.008060311710887011,-0.0366091613106571,2.3259060279024423e-10,-0.00015161,0.9999771431101689,1.0,0.9999471363027878,1.0
1541,C17orf105,-0.0350285890563903,0.0033762088379438253,-0.0190825326034293,0.0013810979715506587,-0.000116524,0.9999771431101689,1.0,0.9999471363027878,1.0
1542,C17orf49,-0.0352254821217328,0.003181789816899884,0.0529314885550604,1.4246495044720944e-20,-0.000199058,0.9999771431101689,1.0,0.9999471363027878,1.0
1543,C17orf51,-0.0488031483144612,2.3972911473737398e-05,-0.0187651147291434,0.0016737685496286158,-0.000113463,0.9999771431101689,1.0,0.9999471363027878,1.0
1544,C17orf62,0.0685053572569501,9.851485019069873e-10,0.099984192585425,4.761285233205563e-71,5.2e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1545,C17orf75,0.0366685618289814,0.0020474896787345902,0.0640078081502309,1.216338571080768e-29,-7.35e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1546,C17orf89,0.1227395011562595,5.797917889138901e-30,0.2009754349416916,3.0594605910292342e-288,0.000916612,0.9999771431101689,1.0,0.9999471363027878,1.0
1547,C18orf12,-0.0270126341617739,0.027805781065123047,-0.0209360775254346,0.0004215952009938005,-0.000107279,0.9999771431101689,1.0,0.9999471363027878,1.0
1548,C18orf15,-0.0344079295850627,0.0040646270147701976,-0.0184355158056295,0.0020380160315672633,-9.31e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1549,C18orf21,0.0905881351678414,1.5786203978933432e-16,0.0928584408513358,2.1596028878126002e-61,0.000218321,0.9999771431101689,1.0,0.9999471363027878,1.0
1550,C18orf63,-0.0331938044465898,0.005754269164096905,-0.024671400166372,2.794246502765748e-05,-0.000110054,0.9999771431101689,1.0,0.9999471363027878,1.0
1551,C18orf65,-0.0311402121798874,0.010045058808332692,-0.0212976319285348,0.00033088195423268743,-9.92e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1552,C19orf38,0.0465463035588097,6.029542011701791e-05,0.0285383203554536,1.050600848139072e-06,-1.31e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1553,C19orf43,0.0466808308528016,5.709286394248738e-05,0.2118315487431693,7.37e-321,0.000197017,0.9999771431101689,1.0,0.9999471363027878,1.0
1554,C19orf45,-0.033394196941748,0.005444970730974122,-0.0406323843375851,1.5850251216057245e-12,-0.000206797,0.9999771431101689,1.0,0.9999471363027878,1.0
1555,C19orf48,0.087235102915664,2.255623120314927e-15,0.1411523073600897,3.0878726877827076e-141,0.000580855,0.9999771431101689,1.0,0.9999471363027878,1.0
1556,C19orf53,0.1355864986875299,1.631207370885622e-36,0.2371717249364613,0.0,0.000754802,0.9999771431101689,1.0,0.9999471363027878,1.0
1557,C19orf54,0.0442582751704093,0.00014816195314254905,0.0575584022959588,3.753222256731635e-24,-3.02e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1558,C19orf60,0.0498310885105676,1.5364590245748823e-05,0.1388390107821255,1.2293703934402955e-136,0.000316622,0.9999771431101689,1.0,0.9999471363027878,1.0
1559,C19orf66,-0.0999802949912077,5.076310821415883e-20,-0.0524693319342374,3.1244369141515867e-20,-0.000637492,0.9999771431101689,1.0,0.9999471363027878,1.0
1560,C19orf67,-0.031520764215514,0.009088580780851814,-0.0266525027056384,5.535081966517075e-06,-0.000141736,0.9999771431101689,1.0,0.9999471363027878,1.0
1561,C1D,0.0682365307450448,1.1564416735401812e-09,0.1200158194836835,3.998061829410071e-102,0.000406263,0.9999771431101689,1.0,0.9999471363027878,1.0
1562,C1GALT1,0.0330245373173168,0.006036762689566848,0.0730367813630596,2.589837022168135e-38,0.000108374,0.9999771431101689,1.0,0.9999471363027878,1.0
1563,C1QA,-0.0757319283014445,9.742328424237917e-12,-0.0809664091100568,7.084537830941055e-47,-0.000158223,0.9999771431101689,1.0,0.9999471363027878,1.0
1564,C1QB,-0.07669403333429,5.084311162277652e-12,-0.0794109669798875,3.9846627660859195e-45,-0.000107658,0.9999771431101689,1.0,0.9999471363027878,1.0
1565,C1QBP,0.2407035269421451,1.354943981694391e-116,0.3591896662264581,0.0,0.002259913,0.00010522614836851185,0.0067344734955847585,0.00020402198655115512,0.01795393481650165
1566,C1QC,-0.0701055678749844,3.6807966972453755e-10,-0.0790516565141808,9.990034969454796e-45,-0.000131345,0.9999771431101689,1.0,0.9999471363027878,1.0
1567,C1QL2,-0.0269941204284554,0.0279260007819233,-0.0179290795236523,0.002736280483025024,-0.000147198,0.9999771431101689,1.0,0.9999471363027878,1.0
1568,C1QL3,-0.0308291103905804,0.010902498750279033,-0.0194279579623058,0.0011173227795655445,-7.4e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1569,C1QL4,-0.0310445528301549,0.010310154186430496,-0.0188222448794704,0.0016174963790101101,-5.48e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1570,C1QTNF1,-0.0316281139858968,0.008830205830659455,-0.0329307655710248,1.401052637529201e-08,-0.000185096,0.9999771431101689,1.0,0.9999471363027878,1.0
1571,C1QTNF3,0.0324676801530597,0.007025216946397593,0.0373152087325979,1.0053574819282983e-10,4.84e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1572,C1QTNF4,0.230543645260817,9.762482944204825e-107,0.1761893531970274,1.0569060413165269e-220,0.001099204,0.9999771431101689,1.0,0.4793115298138233,1.0
1573,C1QTNF7,-0.0937669892792801,1.1389260279330235e-17,-0.0374807567757927,8.249915463676481e-11,-0.000264573,0.9999771431101689,1.0,0.9999471363027878,1.0
1574,C1QTNF9,-0.0244512943185228,0.04849961791869644,-0.0179157578788197,0.002756536606762174,-0.000107815,0.9999771431101689,1.0,0.9999471363027878,1.0
1575,C1QTNF9B,-0.0258491648406742,0.03607685315488093,-0.0200610416203704,0.0007490198079258834,-0.000117546,0.9999771431101689,1.0,0.9999471363027878,1.0
1576,C1R,-0.039971200108003,0.000695376177724568,-0.0206609798416221,0.000506577516151211,-0.00014256,0.9999771431101689,1.0,0.9999471363027878,1.0
1577,C1RL.AS1,-0.0310720238875564,0.01023394872921221,-0.0171837341634375,0.004149998397673153,-0.000186093,0.9999771431101689,1.0,0.9999471363027878,1.0
1578,C1S,-0.0581324871340525,3.12710058254871e-07,-0.0405293226327579,1.812968101197704e-12,-0.000217925,0.9999771431101689,1.0,0.9999471363027878,1.0
1579,C1orf100,-0.0479787775936556,3.3832694256459705e-05,-0.0390629100365198,1.1804114894496368e-11,-0.000134047,0.9999771431101689,1.0,0.9999471363027878,1.0
1580,C1orf101,-0.0420680612514331,0.0003332349993280525,-0.0247160477536695,2.69822934876617e-05,-0.000125301,0.9999771431101689,1.0,0.9999471363027878,1.0
1581,C1orf106,-0.0281014322512181,0.021542592571541633,0.0122191719255864,0.04426369973182924,-0.000371489,0.9999771431101689,1.0,0.9999471363027878,1.0
1582,C1orf115,-0.0655353047839046,5.68846878277189e-09,-0.029532097238005,4.164400072234577e-07,-0.000170343,0.9999771431101689,1.0,0.9999471363027878,1.0
1583,C1orf116,-0.0323246278532784,0.007309445379225347,-0.028059214697964,1.6171497375260617e-06,-0.000104477,0.9999771431101689,1.0,0.9999471363027878,1.0
1584,C1orf122,0.0830613347818948,5.437660262763774e-14,0.1508415502301849,2.3038473076496967e-161,0.000582921,0.9999771431101689,1.0,0.9999471363027878,1.0
1585,C1orf123,0.0494890881255552,1.7857240045434327e-05,0.135906790543317,6.408247035866465e-131,0.00037855,0.9999771431101689,1.0,0.9999471363027878,1.0
1586,C1orf131,0.0476380173142364,3.894715810416498e-05,0.1032630571055821,9.661700519761073e-76,0.000348123,0.9999771431101689,1.0,0.9999471363027878,1.0
1587,C1orf132,-0.0768698446369774,4.514016317071124e-12,-0.0442922549921778,1.067177881993049e-14,-0.000319316,0.9999771431101689,1.0,0.9999471363027878,1.0
1588,C1orf140,-0.0445075991699105,0.0001345881711772908,-0.0145711321133961,0.015789853893190813,-0.000248004,0.9999771431101689,1.0,0.9999471363027878,1.0
1589,C1orf141,-0.0467358204869398,5.588325386701938e-05,-0.028175754935045,1.4562330529801602e-06,-0.000140709,0.9999771431101689,1.0,0.9999471363027878,1.0
1590,C1orf145,-0.0621897389104933,3.675821887997165e-08,-0.0430349477749251,6.22444073911707e-14,-0.000330733,0.9999771431101689,1.0,0.9999471363027878,1.0
1591,C1orf147,-0.0342804077386282,0.004222398121874543,-0.0211248489893747,0.0003714399090736468,-6.83e-05,0.9999771431101689,1.0,0.9999471363027878,1.0
1592,C1orf158,-0.0624358842413327,3.216910324391241e-08,-0.0461529421630939,7.130103288955968e-16,-0.000339445,0.9999771431101689,1.0,0.9999471363027878,1.0
1593,C1orf162,0.0256970834170305,0.037316599127925,0.0380864631898579,3.9654106925222264e-11,-0.000104333,0.9999771431101689,1.0,0.9999471363027878,1.0
1594,C1orf167,-0.0330663553861943,0.005965665779368822,-0.0159093362593825,0.008164023992398448,-0.000144672,0.9999771431101689,1.0,0.9999471363027878,1.0
1595,C1orf168,-0.0314059764438274,0.009367489747792092,-0.0342981477318894,3.2178453449506796e-09,-0.000188915,0.9999771431101689,1.0,0.9999471363027878,1.0
1596,C1orf174,0.0624751319358507,3.146116615755558e-08,0.1358935249869401,6.794613889717697e-131,0.000457216,0.9999771431101689,1.0,0.9999471363027878,1.0
